1	50	0.748
2	20	0.778
4	38	0.823
5	23	0.711
5	48	0.705
6	32	0.737
7	22	0.721
8	36	0.714
10	53	0.701
19	55	0.709
19	60	0.782
19	62	0.762
21	49	0.734
21	50	0.705
22	36	0.789
22	44	0.736
22	45	0.724
23	54	0.769
25	68	0.716
26	57	0.713
26	62	0.719
27	63	0.754
30	39	0.832
30	44	0.72
31	41	0.711
31	54	0.713
32	34	0.739
39	44	0.809
40	45	0.729
41	49	0.713
41	54	0.719
43	55	0.722
43	60	0.715
43	62	0.736
44	46	0.706
48	49	0.844
48	54	0.741
53	65	0.778
55	60	0.774
55	62	0.779
60	62	0.754
