0	7	0.711
1	19	0.717
1	30	0.74
1	34	0.776
3	20	0.856
4	18	0.758
4	22	0.855
4	26	0.714
4	33	0.724
5	9	0.702
5	17	0.708
5	29	0.726
6	16	0.775
8	31	0.777
9	28	0.748
10	31	0.701
11	18	0.789
11	28	0.718
11	33	0.709
12	19	0.865
12	25	0.848
14	18	0.711
14	33	0.723
16	29	0.701
18	26	0.704
18	33	0.868
19	25	0.763
22	26	0.727
24	29	0.785
28	29	0.711
30	34	0.756
