0	2	0.859
0	5	0.796
0	31	0.737
1	18	0.731
1	38	0.878
2	5	0.737
2	18	0.72
2	19	0.752
2	39	0.708
4	5	0.703
4	25	0.723
4	30	0.729
4	36	0.8
4	40	0.832
5	36	0.712
7	18	0.716
7	37	0.748
12	28	0.829
13	37	0.824
14	15	0.865
17	39	0.714
18	19	0.724
18	27	0.736
18	34	0.721
19	38	0.711
25	36	0.758
25	40	0.766
27	34	0.835
36	40	0.737
