0	24	0.766
0	36	0.834
0	44	0.717
0	47	0.749
2	13	0.761
2	18	0.755
2	37	0.742
2	44	0.794
2	47	0.734
4	35	0.857
5	37	0.745
9	15	0.712
9	45	0.702
11	17	0.819
11	33	0.702
13	16	0.769
13	37	0.723
13	40	0.705
13	44	0.715
13	47	0.747
15	24	0.791
15	36	0.842
24	26	0.81
24	36	0.854
24	37	0.737
24	47	0.711
26	36	0.755
30	35	0.732
33	56	0.741
36	37	0.736
36	44	0.706
36	47	0.797
37	44	0.799
37	47	0.763
41	42	0.755
41	46	0.733
42	45	0.748
42	46	0.758
44	47	0.821
